"Department","Department_Name","Division","Gender","Base_Salary","Overtime_Pay","Longevity_Pay","Grade"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","M","$108,084","$8,791.52","$7,550.4","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","M","$108,084","$30,234.99","$10,775.46","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","F","$108,084","$0","$11,524.76","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","M","$108,084","$22,508.46","$1,600.5","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","F","$94,186","$3,845.9","$0","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Exploitation and Registry","F","$116,333","$0","$0","25"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$108,084","$12,786.57","$7,550.4","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","M","$124,833","$42,645.72","$13,310.7","A1"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","M","$124,833","$21,861.09","$2,184.65","A1"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$98,228","$0","$7,816.14","21"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$93,986","$0","$7,472.55","20"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$108,084","$259.26","$11,524.76","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$108,084","$6,284.96","$3,710.33","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$108,084","$17,083.64","$7,550.4","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$104,428","$4,218.91","$0","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","M","$97,484","$7,890.96","$0","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","M","$97,484","$9,236.74","$0","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","M","$104,428","$8,397.26","$0","P4"
"POL","Department of Police","POL 47 ISB Special Victims Investigations Division Family Justice","F","$84,949","$0","$0","P4"
"POL","Department of Police","POL 47 Management Services Bureau","M","$160,237.16","$0","$0","A2"
"POL","Department of Police","POL 47 Management Services Bureau","M","$218,000","$0","$0","EX2"
"POL","Department of Police","POL 47 Management Services Bureau","F","$82,436","$0","$0","N17"
"POL","Department of Police","POL 47 Management Services Bureau","M","$149,870.65","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Capital Development and Facilities Division","M","$102,682","$896.58","$8,175.59","22"
"POL","Department of Police","POL 47 MSB Capital Development and Facilities Division","M","$102,682","$0","$4,872.16","22"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$9,602.03","$1,458.2","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$42,156.39","$1,861.96","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$89,948","$65,723.7","$2,751.16","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$93,986","$30,758.55","$4,454.99","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$107,271.137","$17,091.15","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$7,428.23","$1,422.97","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$57,742.94","$0","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$11,194.8","$2,751.16","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$17,818.52","$4,260.33","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$96,516.6585","$43,815","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$122,842","$0","$9,640.04","26"
"POL","Department of Police","POL 47 MSB Communications Division","M","$89,948","$21,869.51","$4,260.33","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$93,252.8176","$1,090.14","$0","N21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$98,228","$2,848.66","$1,596.27","N21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$89,948","$10,531.95","$674.64","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$99,622.9189","$19,265.25","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$134,500","$234.7","$168.13","N28"
"POL","Department of Police","POL 47 MSB Communications Division","F","$114,945.1992","$0","$0","N25"
"POL","Department of Police","POL 47 MSB Communications Division","M","$93,211.8023","$37,353.84","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$117,424","$2,148.11","$5,013.3","N25"
"POL","Department of Police","POL 47 MSB Communications Division","M","$97,349.0924","$10,186.88","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$93,986","$15,821.75","$4,450.27","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$103,034","$0","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$107,367","$33,056.77","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$150,108.11","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Communications Division","M","$92,221.1748","$14,226.63","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$93,209.8633","$22,261.59","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$98,228","$3,494.16","$1,596.27","N21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$93,209.8633","$27,629.96","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$107,367","$11,862.23","$4,580.14","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$103,034","$0","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$117,424","$0","$1,908.14","N25"
"POL","Department of Police","POL 47 MSB Communications Division","F","$93,986","$11,754.25","$4,454.99","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$107,367","$21,668.54","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$114,050.2211","$26.38","$0","26"
"POL","Department of Police","POL 47 MSB Communications Division","M","$117,424","$2,403.72","$1,761.36","N25"
"POL","Department of Police","POL 47 MSB Communications Division","F","$175,873","$0","$0","M2"
"POL","Department of Police","POL 47 MSB Communications Division","F","$117,424","$2,298.2","$0","N25"
"POL","Department of Police","POL 47 MSB Communications Division","M","$96,259.6421","$12,989.92","$0","N21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$102,023.5869","$235.46","$0","23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$103,852.4841","$16,298.98","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$142,798.76","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Communications Division","M","$107,271.137","$9,161.8","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$87,937.99","$5,565.29","$0","N25"
"POL","Department of Police","POL 47 MSB Communications Division","F","$70,884.44","$12,389.7","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$82,423.1023","$3,221.35","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$98,665.9553","$11,626.6","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$80,260.1688","$0","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$82,607.9362","$18,801.15","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$41,174.09","$11,043.44","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$67,296.1251","$9,394.32","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$79,127.1094","$40,092.63","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$86,241.5545","$29,699.96","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$82,636.7747","$23,897.53","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$87,403.342","$3,443.53","$0","N21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$79,842.2944","$18,198.93","$0","19"
"POL","Department of Police","POL 47 MSB Personnel Division","M","$184,272.73","$12,781.15","$0","A3"
"POL","Department of Police","POL 47 MSB Communications Division","F","$81,213.5237","$8,371.67","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$81,213.5237","$9,207.79","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$37,468.49","$2,205.44","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$85,179.49","$9,075.8","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$78,467.15","$12,867.87","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$81,997.3507","$24,582.95","$0","N23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$82,035.7104","$20,828.96","$0","N21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$70,603.9557","$1,483.81","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$82,035.1212","$4,067.03","$0","N21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$78,682.2939","$20,197.18","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$78,682.3043","$13,008.02","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$101,928.64","$11,759.78","$0","23"
"POL","Department of Police","POL 47 MSB Communications Division","F","$72,694.4705","$12,401.49","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$63,439.7868","$4,115.08","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$72,910.0575","$25,691.19","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$62,775.132","$1,286.54","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$72,910.0575","$15,919.21","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$76,460.86","$16,347.72","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$69,651.7084","$13,354.63","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$85,397.0531","$37,423.89","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$70,661.14","$13,692.14","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$73,875.21","$12,334.01","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$68,487.62","$10,104.16","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$67,296.3316","$12,442.96","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$70,444.5","$11,286.1","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$70,661.15","$7,571.69","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","F","$61,943.5224","$25,087.9","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","M","$70,884.6971","$15,376.89","$0","20"
"POL","Department of Police","POL 47 MSB Communications Division","M","$67,509.2382","$33,893.75","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$67,509.2382","$11,545.37","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$65,226.3064","$8,657.65","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$59,849.0119","$14,194.03","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$65,226.3104","$8,025.14","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$60,061.6809","$15,537.29","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$65,438.9848","$12,269.94","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$67,509.2272","$7,627.36","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$65,439.6057","$11,138.24","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$60,062.2353","$8,918.05","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$58,031.1452","$20,657.73","$0","17"
"POL","Department of Police","POL 47 MSB Personnel Division","F","$111,124.85","$0","$0","N25"
"POL","Department of Police","POL 47 MSB Communications Division","F","$56,902.0987","$1,231.16","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$63,226.6722","$17,563.51","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$63,439.3193","$19,446.11","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$118,823.4622","$0","$0","26"
"POL","Department of Police","POL 47 MSB Communications Division","F","$63,439.3193","$13,657.72","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$63,439.3193","$31,188.25","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$63,439.3193","$8,481.55","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$63,679.6075","$8,460.13","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$97,319.4254","$3,148.6","$0","24"
"POL","Department of Police","POL 47 MSB Communications Division","M","$61,294.6","$6,448.58","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$61,294.5976","$7,204.7","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$61,294.5976","$20,323.19","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","M","$61,687.656","$16,511.75","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$59,793.3198","$22,509.72","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$60,393.44","$9,250.79","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$54,903.1275","$6,907.54","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$60,393.44","$6,863.23","$0","19"
"POL","Department of Police","POL 47 MSB Communications Division","F","$44,285","$306.08","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","M","$54,903.1275","$6,664.14","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$53,479.8","$4,658.81","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","M","$53,479.8","$3,597.76","$0","17"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$0","$0","21"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$2,358.6","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$1,940.14","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$1,736.68","$0","15"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$4,300.97","$5,517.41","P4"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$1,941.2","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$1,203.82","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$1,425.89","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$100,000","$252.41","$0","23"
"POL","Department of Police","POL 47 MSB Communications Division","M","$48,618","$257.13","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$257.13","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$0","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$57,742.94","$0","$0","15"
"POL","Department of Police","POL 47 MSB Communications Division","F","$48,618","$0","$0","15"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$89,948","$3,365.09","$1,461.72","19"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$122,842","$193.38","$5,840.66","26"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$75,621","$3,336.51","$1,228.89","15"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$93,986","$0","$7,472.55","20"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$89,948","$0","$4,260.33","19"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$83,298.649","$0","$0","21"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$115,615.1097","$210.33","$0","N26"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$84,955.0735","$0","$0","18"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$113,488","$25,104.52","$12,101.05","P5"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$98,228","$110.75","$2,994.84","21"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$117,424","$0","$5,013.3","N25"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$101,262.4681","$988","$0","23"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$105,368.8788","$1,216.03","$0","23"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$152,940","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$103,384.6","$7,367.84","$0","26"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$86,649.7469","$5,017.11","$0","N23"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$93,986","$4,909.63","$0","20"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$169,114.8","$0","$0","M2"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","F","$122,842.0022","$0","$0","N26"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$139,255.4965","$0","$0","N30"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$154,025.05","$0","$0","N32"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division","M","$122,842","$620.12","$0","26"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","F","$78,947","$0","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","F","$78,947","$0","$6,257.7","16"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","F","$94,258.92","$1,736.2","$0","16"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","F","$74,704.5068","$862","$0","20"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","M","$133,859.655","$0","$0","N30"
"POL","Department of Police","POL 47 MSB Information Management and Technology Division Data Systems Section","M","$56,579.7081","$0","$0","14"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$94,899.0301","$28,693.53","$0","21"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$115,551.62","$3,714.7","$1,429.12","N25"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$107,367","$2,170.14","$0","N23"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$78,947","$10,274.29","$1,282.97","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$78,947","$1,712.81","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$78,947","$12,989.03","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$75,621","$350.11","$1,181.63","15"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$89,948","$16,620.29","$1,461.72","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","M","$78,947","$172.41","$6,257.7","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$60,894.3133","$1,735.66","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$63,073.03","$0","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","M","$107,367","$43,570.2","$0","23"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","M","$58,263","$2,678.35","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","F","$62,676","$1,465.54","$0","15"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","M","$105,914.655","$13,459.98","$0","23"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Records Management Section","M","$63,676","$0","$0","15"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section","M","$124,833","$0","$8,720.4","A1"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section","F","$85,149.9575","$6,150.83","$0","18"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section","F","$78,947","$2,667.53","$6,257.7","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section","F","$54,583","$1,975.84","$0","18"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","M","$78,947","$1,789.07","$1,085.59","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","F","$78,947","$1,125.57","$6,257.7","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","F","$78,947","$4,750.59","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","F","$78,947","$5,158.16","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","M","$66,168.9697","$5,386.7","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","M","$62,805.5179","$0","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","M","$60,894.3133","$7,510.33","$0","16"
"POL","Department of Police","POL 47 MSB Information Mgmt and Tech Division Warrant Control Section","F","$60,894.3133","$9,329.24","$0","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$78,947","$0","$3,732.58","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$98,808.8197","$372.67","$0","23"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$152,431.05","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$117,424","$0","$5,013.3","N25"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$117,424","$571.74","$5,580.66","25"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$98,228","$1,432.97","$4,186.89","N21"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$78,947","$609.69","$2,408.01","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$107,337.7133","$0","$0","23"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$64,569.7066","$1,396.83","$0","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division","M","$98,228","$0","$0","21"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$122,842","$0","$0","N26"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$100,780.4407","$0","$0","23"
"POL","Department of Police","POL 47 MSB Management and Budget Division","M","$107,367","$192.2","$0","N23"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$110,673.4333","$53.21","$0","25"
"POL","Department of Police","POL 47 MSB Management and Budget Division","M","$165,543.82","$0","$0","M2"
"POL","Department of Police","POL 47 MSB Management and Budget Division","F","$90,342.045","$1,500.94","$0","N23"
"POL","Department of Police","POL 47 MSB Management and Budget Division False Alarm Reduction Unit","F","$97,791.49","$4,894.65","$538.15","21"
"POL","Department of Police","POL 47 MSB Management and Budget Division False Alarm Reduction Unit","M","$78,753.18","$10,957.38","$0","18"
"POL","Department of Police","POL 47 MSB Management and Budget Division False Alarm Reduction Unit","M","$117,424","$0","$0","N25"
"POL","Department of Police","POL 47 MSB Management and Budget Division Fleet Management Section","M","$164,759","$342.75","$0","A2"
"POL","Department of Police","POL 47 MSB Management and Budget Division Fleet Management Section","M","$107,367","$4,351.49","$3,546.14","N23"
"POL","Department of Police","POL 47 MSB Management and Budget Division Procurement and Logistics","M","$73,410","$0","$0","N19"
"POL","Department of Police","POL 47 MSB Management and Budget Division Procurement and Logistics","M","$54,338.201","$159.11","$0","13"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$120,032","$11,804.83","$3,262.42","A1"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$124,833","$29,510.81","$2,184.65","A1"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","F","$113,488","$7,143.83","$9,891.72","P5"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","F","$69,442","$8,137.61","$3,276.15","13"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$76,587.7295","$8,324.68","$0","N18"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$55,326.8216","$10,346.07","$0","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$73,829.655","$4,107.82","$0","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","M","$55,478.4736","$7,621.97","$0","16"
"POL","Department of Police","POL 47 MSB Management and Budget Division Vehicle Recovery Section","F","$56,833","$3,008","$0","16"
"POL","Department of Police","POL 47 MSB Personnel Division","M","$86,103","$0","$2,843.88","N18"
"POL","Department of Police","POL 47 MSB Personnel Division","F","$152,940","$0","$0","M3"
"POL","Department of Police","POL 47 MSB Personnel Division Background Section","M","$92,977.155","$0","$0","21"
"POL","Department of Police","POL 47 MSB Personnel Division Background Section","M","$97,117.155","$0","$0","21"
"POL","Department of Police","POL 47 MSB Personnel Division Polygraph Section","M","$124,833","$0","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Personnel Division Recruitment Section","F","$108,084","$3,370.39","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Personnel Division Recruitment Section","M","$124,833","$2,585.45","$10,880.52","A1"
"POL","Department of Police","POL 47 MSB Personnel Division Recruitment Section","M","$108,084","$6,838.83","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Personnel Division Recruitment Section","F","$87,921","$13,457.32","$0","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$4,853.7","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$93,346.42","$740.52","$322.89","21"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$98,999.6","$114.17","$4,695.49","16"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$2,070.79","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$182,766.02","$0","$0","A3"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$103,927","$523.29","$1,547.21","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$10,006.22","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$17,964.56","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$113,488","$7,639.18","$12,101.05","P5"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$311.28","$1,891.5","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$11,718.48","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$191.96","$13,310.7","A1"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$4,246.22","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$113,488","$2,834.22","$12,101.05","P5"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$6,815.71","$7,550.4","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$107,367","$0","$5,097.58","23"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$5,264.18","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$109,123","$261.76","$5,931.9","P5"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$2,981.9","$3,710.33","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$108,084","$4,001.93","$8,587.09","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$108,084","$3,470.93","$11,524.76","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","F","$108,084","$3,445.74","$3,710.33","P4"
"POL","Department of Police","POL 47 MSB Training and Education Division","M","$124,833","$4,601.2","$8,720.4","A1"
