Report_Year,Year,Item,Vehicle_Type,Data
2009,2009,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2009,2009,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2009,2009,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2009,2009,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2008,2008,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,135091223080
2008,2008,Interstate_Rural_VMT,Motorcycles,1651949536
2008,2008,Interstate_Rural_VMT,Buses,2057490162
2008,2008,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,42477199045
2008,2008,Interstate_Rural_VMT,Single Unit Trucks,11969840476
2008,2008,Interstate_Rural_VMT,Combination Trucks,49973297702
2008,2008,Interstate_Rural_VMT,All Light Duty Vehicles,177568422125
2008,2008,Interstate_Rural_VMT,Single Unit and Combination Trucks,61943138178
2008,2008,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,227930044482
2008,2008,Other_Arterial_Rural_VMT,Motorcycles,3285526644
2008,2008,Other_Arterial_Rural_VMT,Buses,2141097410
2008,2008,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,88931336904
2008,2008,Other_Arterial_Rural_VMT,Single Unit Trucks,20175890494
2008,2008,Other_Arterial_Rural_VMT,Combination Trucks,31771104066
2008,2008,Other_Arterial_Rural_VMT,All Light Duty Vehicles,316861381386
2008,2008,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,51946994560
2008,2008,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,236762423390
2008,2008,Other_Rural_VMT,Motorcycles,3230978856
2008,2008,Other_Rural_VMT,Buses,2118520390
2008,2008,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,93094571500
2008,2008,Other_Rural_VMT,Single Unit Trucks,19285628704
2008,2008,Other_Rural_VMT,Combination Trucks,16286877159
2008,2008,Other_Rural_VMT,All Light Duty Vehicles,329856994890
2008,2008,Other_Rural_VMT,Single Unit and Combination Trucks,35572505863
2008,2008,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,599783690951
2008,2008,All_Rural_VMT,Motorcycles,8168455037
2008,2008,All_Rural_VMT,Buses,6317107962
2008,2008,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,224503107450
2008,2008,All_Rural_VMT,Single Unit Trucks,51431359674
2008,2008,All_Rural_VMT,Combination Trucks,98031278927
2008,2008,All_Rural_VMT,All Light Duty Vehicles,824286798401
2008,2008,All_Rural_VMT,Single Unit and Combination Trucks,149462638601
2008,2008,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,335611932832
2008,2008,Interstate_Urban_VMT,Motorcycles,2527495732
2008,2008,Interstate_Urban_VMT,Buses,2130732177
2008,2008,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,83428900776
2008,2008,Interstate_Urban_VMT,Single Unit Trucks,16751534869
2008,2008,Interstate_Urban_VMT,Combination Trucks,35663403614
2008,2008,Interstate_Urban_VMT,All Light Duty Vehicles,419040833608
2008,2008,Interstate_Urban_VMT,Single Unit and Combination Trucks,52414938483
2008,2008,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1089361366920
2008,2008,Other_Urban_VMT,Motorcycles,10114756279
2008,2008,Other_Urban_VMT,Buses,6375617361
2008,2008,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,297524435196
2008,2008,Other_Urban_VMT,Single Unit Trucks,58671782599
2008,2008,Other_Urban_VMT,Combination Trucks,50131041646
2008,2008,Other_Urban_VMT,All Light Duty Vehicles,1386885802116
2008,2008,Other_Urban_VMT,Single Unit and Combination Trucks,108802824245
2008,2008,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1424973299752
2008,2008,All_Urban_VMT,Motorcycles,12642252010
2008,2008,All_Urban_VMT,Buses,8506349538
2008,2008,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,380953335972
2008,2008,All_Urban_VMT,Single Unit Trucks,75423317468
2008,2008,All_Urban_VMT,Combination Trucks,85794445260
2008,2008,All_Urban_VMT,All Light Duty Vehicles,1805926635724
2008,2008,All_Urban_VMT,Single Unit and Combination Trucks,161217762728
2008,2008,Total_VMT,Light Duty Vehicles Short Wheelbase,2024756990704
2008,2008,Total_VMT,Motorcycles,20810707047
2008,2008,Total_VMT,Buses,14823457500
2008,2008,Total_VMT,Light Duty Vehicles Long Wheelbase,605456443421
2008,2008,Total_VMT,Single Unit Trucks,126854677142
2008,2008,Total_VMT,Combination Trucks,183825724186
2008,2008,Total_VMT,All Light Duty Vehicles,2630213434125
2008,2008,Total_VMT,Single Unit and Combination Trucks,310680401328
2008,2008,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,196762927
2008,2008,No._Vehicles_Registered,Motorcycles,7752926
2008,2008,No._Vehicles_Registered,Buses,843308
2008,2008,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,39685228
2008,2008,No._Vehicles_Registered,Single Unit Trucks,8288046
2008,2008,No._Vehicles_Registered,Combination Trucks,2585229
2008,2008,No._Vehicles_Registered,All Light Duty Vehicles,236448155
2008,2008,No._Vehicles_Registered,Single Unit and Combination Trucks,10873275
2008,2008,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10290
2008,2008,Avg._Miles_per_Vehicle,Motorcycles,2684
2008,2008,Avg._Miles_per_Vehicle,Buses,17578
2008,2008,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,15256
2008,2008,Avg._Miles_per_Vehicle,Single Unit Trucks,15306
2008,2008,Avg._Miles_per_Vehicle,Combination Trucks,71106
2008,2008,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11124
2008,2008,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,28573
2008,2008,Person-Miles,Light Duty Vehicles Short Wheelbase,3199116045312
2008,2008,Person-Miles,Motorcycles,26429597950
2008,2008,Person-Miles,Buses,314278097763
2008,2008,Person-Miles,Light Duty Vehicles Long Wheelbase,1049666515918
2008,2008,Person-Miles,Single Unit Trucks,126854677142
2008,2008,Person-Miles,Combination Trucks,183825724186
2008,2008,Person-Miles,All Light Duty Vehicles,4248782561229
2008,2008,Person-Miles,Single Unit and Combination Trucks,310680401328
2008,2008,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,85589249299
2008,2008,Fuel_Consumed,Motorcycles,489419220
2008,2008,Fuel_Consumed,Buses,2056927857
2008,2008,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,34925303864
2008,2008,Fuel_Consumed,Single Unit Trucks,17143521164
2008,2008,Fuel_Consumed,Combination Trucks,30560881596
2008,2008,Fuel_Consumed,All Light Duty Vehicles,120514553163
2008,2008,Fuel_Consumed,Single Unit and Combination Trucks,47704402760
2008,2008,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,435
2008,2008,Avg._Fuel_per_Vehicle,Motorcycles,63
2008,2008,Avg._Fuel_per_Vehicle,Buses,2439
2008,2008,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,880
2008,2008,Avg._Fuel_per_Vehicle,Single Unit Trucks,2068
2008,2008,Avg._Fuel_per_Vehicle,Combination Trucks,11821
2008,2008,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,510
2008,2008,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4387
2008,2008,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,24
2008,2008,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2008,2008,Avg._Miles_Traveled_per_Gallon,Buses,7
2008,2008,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2008,2008,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2008,2008,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2008,2008,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,22
2008,2008,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,7
2007,2007,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,145445018322
2007,2007,Interstate_Rural_VMT,Motorcycles,1877030997
2007,2007,Interstate_Rural_VMT,Buses,1809770570
2007,2007,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,43057291606
2007,2007,Interstate_Rural_VMT,Single Unit Trucks,11067636397
2007,2007,Interstate_Rural_VMT,Combination Trucks,53181252109
2007,2007,Interstate_Rural_VMT,All Light Duty Vehicles,188502309928
2007,2007,Interstate_Rural_VMT,Single Unit and Combination Trucks,64248888506
2007,2007,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,245869804433
2007,2007,Other_Arterial_Rural_VMT,Motorcycles,5421266406
2007,2007,Other_Arterial_Rural_VMT,Buses,2284313621
2007,2007,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,87270238800
2007,2007,Other_Arterial_Rural_VMT,Single Unit Trucks,19511287847
2007,2007,Other_Arterial_Rural_VMT,Combination Trucks,33108088892
2007,2007,Other_Arterial_Rural_VMT,All Light Duty Vehicles,333140043234
2007,2007,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,52619376739
2007,2007,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,246365369413
2007,2007,Other_Rural_VMT,Motorcycles,2900618083
2007,2007,Other_Rural_VMT,Buses,2113364496
2007,2007,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,94530976525
2007,2007,Other_Rural_VMT,Single Unit Trucks,19986027707
2007,2007,Other_Rural_VMT,Combination Trucks,16990643777
2007,2007,Other_Rural_VMT,All Light Duty Vehicles,340896345937
2007,2007,Other_Rural_VMT,Single Unit and Combination Trucks,36976671484
2007,2007,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,637680192167
2007,2007,All_Rural_VMT,Motorcycles,10198915486
2007,2007,All_Rural_VMT,Buses,6207448686
2007,2007,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,224858506931
2007,2007,All_Rural_VMT,Single Unit Trucks,50564951951
2007,2007,All_Rural_VMT,Combination Trucks,103279984779
2007,2007,All_Rural_VMT,All Light Duty Vehicles,862538699098
2007,2007,All_Rural_VMT,Single Unit and Combination Trucks,153844936729
2007,2007,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,344104577104
2007,2007,Interstate_Urban_VMT,Motorcycles,2782835878
2007,2007,Interstate_Urban_VMT,Buses,2088885791
2007,2007,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,78810518868
2007,2007,Interstate_Urban_VMT,Single Unit Trucks,16651599937
2007,2007,Interstate_Urban_VMT,Combination Trucks,38876582422
2007,2007,Interstate_Urban_VMT,All Light Duty Vehicles,422915095972
2007,2007,Interstate_Urban_VMT,Single Unit and Combination Trucks,55528182359
2007,2007,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,1122631036071
2007,2007,Other_Urban_VMT,Motorcycles,8414432340
2007,2007,Other_Urban_VMT,Buses,6219346950
2007,2007,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,282949373969
2007,2007,Other_Urban_VMT,Single Unit Trucks,52762286491
2007,2007,Other_Urban_VMT,Combination Trucks,42042524179
2007,2007,Other_Urban_VMT,All Light Duty Vehicles,1405580410040
2007,2007,Other_Urban_VMT,Single Unit and Combination Trucks,94804810670
2007,2007,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1466735613175
2007,2007,All_Urban_VMT,Motorcycles,11197268218
2007,2007,All_Urban_VMT,Buses,8308232741
2007,2007,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,361759892837
2007,2007,All_Urban_VMT,Single Unit Trucks,69413886428
2007,2007,All_Urban_VMT,Combination Trucks,80919106601
2007,2007,All_Urban_VMT,All Light Duty Vehicles,1828495506012
2007,2007,All_Urban_VMT,Single Unit and Combination Trucks,150332993029
2007,2007,Total_VMT,Light Duty Vehicles Short Wheelbase,2104415805343
2007,2007,Total_VMT,Motorcycles,21396183704
2007,2007,Total_VMT,Buses,14515681427
2007,2007,Total_VMT,Light Duty Vehicles Long Wheelbase,586618399768
2007,2007,Total_VMT,Single Unit Trucks,119978838378
2007,2007,Total_VMT,Combination Trucks,184199091380
2007,2007,Total_VMT,All Light Duty Vehicles,2691034205111
2007,2007,Total_VMT,Single Unit and Combination Trucks,304177929758
2007,2007,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,196491176
2007,2007,No._Vehicles_Registered,Motorcycles,7138476
2007,2007,No._Vehicles_Registered,Buses,834436
2007,2007,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,39186974
2007,2007,No._Vehicles_Registered,Single Unit Trucks,8116672
2007,2007,No._Vehicles_Registered,Combination Trucks,2635347
2007,2007,No._Vehicles_Registered,All Light Duty Vehicles,235678150
2007,2007,No._Vehicles_Registered,Single Unit and Combination Trucks,10752019
2007,2007,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,10710
2007,2007,Avg._Miles_per_Vehicle,Motorcycles,2997
2007,2007,Avg._Miles_per_Vehicle,Buses,17396
2007,2007,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,14970
2007,2007,Avg._Miles_per_Vehicle,Single Unit Trucks,14782
2007,2007,Avg._Miles_per_Vehicle,Combination Trucks,69896
2007,2007,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11418
2007,2007,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,28290
2007,2007,Person-Miles,Light Duty Vehicles Short Wheelbase,3324976972442
2007,2007,Person-Miles,Motorcycles,27173153304
2007,2007,Person-Miles,Buses,307752813187
2007,2007,Person-Miles,Light Duty Vehicles Long Wheelbase,1017007414073
2007,2007,Person-Miles,Single Unit Trucks,119978838378
2007,2007,Person-Miles,Combination Trucks,184199091380
2007,2007,Person-Miles,All Light Duty Vehicles,4341984386514
2007,2007,Person-Miles,Single Unit and Combination Trucks,304177929758
2007,2007,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,89576885335
2007,2007,Fuel_Consumed,Motorcycles,474923177
2007,2007,Fuel_Consumed,Buses,2021694773
2007,2007,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,36910316699
2007,2007,Fuel_Consumed,Single Unit Trucks,16314452614
2007,2007,Fuel_Consumed,Combination Trucks,30904395402
2007,2007,Fuel_Consumed,All Light Duty Vehicles,126487202034
2007,2007,Fuel_Consumed,Single Unit and Combination Trucks,47218848016
2007,2007,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,456
2007,2007,Avg._Fuel_per_Vehicle,Motorcycles,67
2007,2007,Avg._Fuel_per_Vehicle,Buses,2423
2007,2007,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,942
2007,2007,Avg._Fuel_per_Vehicle,Single Unit Trucks,2010
2007,2007,Avg._Fuel_per_Vehicle,Combination Trucks,11727
2007,2007,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,537
2007,2007,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4392
2007,2007,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2007,2007,Avg._Miles_Traveled_per_Gallon,Motorcycles,43
2007,2007,Avg._Miles_Traveled_per_Gallon,Buses,7
2007,2007,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,17
2007,2007,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,7
2007,2007,Avg._Miles_Traveled_per_Gallon,Combination Trucks,6
2007,2007,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,21
2007,2007,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2006,2006,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,123846796027
2006,2006,Interstate_Rural_VMT,Motorcycles,1366672876
2006,2006,Interstate_Rural_VMT,Buses,949675114
2006,2006,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,81547711611
2006,2006,Interstate_Rural_VMT,Single Unit Trucks,7124715138
2006,2006,Interstate_Rural_VMT,Combination Trucks,43079429235
2006,2006,Interstate_Rural_VMT,All Light Duty Vehicles,205394507638
2006,2006,Interstate_Rural_VMT,Single Unit and Combination Trucks,50204144373
2006,2006,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,207028591569
2006,2006,Other_Arterial_Rural_VMT,Motorcycles,1602189757
2006,2006,Other_Arterial_Rural_VMT,Buses,958545778
2006,2006,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,145715827647
2006,2006,Other_Arterial_Rural_VMT,Single Unit Trucks,13846576030
2006,2006,Other_Arterial_Rural_VMT,Combination Trucks,25430269220
2006,2006,Other_Arterial_Rural_VMT,All Light Duty Vehicles,352744419216
2006,2006,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,39276845249
2006,2006,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,206731988741
2006,2006,Other_Rural_VMT,Motorcycles,1666381817
2006,2006,Other_Rural_VMT,Buses,1612308932
2006,2006,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,145772930750
2006,2006,Other_Rural_VMT,Single Unit Trucks,15154055781
2006,2006,Other_Rural_VMT,Combination Trucks,13711333979
2006,2006,Other_Rural_VMT,All Light Duty Vehicles,352504919491
2006,2006,Other_Rural_VMT,Single Unit and Combination Trucks,28865389760
2006,2006,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,537607376336
2006,2006,All_Rural_VMT,Motorcycles,4635244450
2006,2006,All_Rural_VMT,Buses,3520529824
2006,2006,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,373036470008
2006,2006,All_Rural_VMT,Single Unit Trucks,36125346948
2006,2006,All_Rural_VMT,Combination Trucks,82221032433
2006,2006,All_Rural_VMT,All Light Duty Vehicles,910643846345
2006,2006,All_Rural_VMT,Single Unit and Combination Trucks,118346379382
2006,2006,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,267105507768
2006,2006,Interstate_Urban_VMT,Motorcycles,2379370987
2006,2006,Interstate_Urban_VMT,Buses,1023854920
2006,2006,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,166660033766
2006,2006,Interstate_Urban_VMT,Single Unit Trucks,10032886731
2006,2006,Interstate_Urban_VMT,Combination Trucks,30085345827
2006,2006,Interstate_Urban_VMT,All Light Duty Vehicles,433765541534
2006,2006,Interstate_Urban_VMT,Single Unit and Combination Trucks,40118232558
2006,2006,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,885821439013
2006,2006,Other_Urban_VMT,Motorcycles,5034863075
2006,2006,Other_Urban_VMT,Buses,2238932947
2006,2006,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,542793928436
2006,2006,Other_Urban_VMT,Single Unit Trucks,34185987484
2006,2006,Other_Urban_VMT,Combination Trucks,29862849045
2006,2006,Other_Urban_VMT,All Light Duty Vehicles,1428615367449
2006,2006,Other_Urban_VMT,Single Unit and Combination Trucks,64048836530
2006,2006,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1152926946781
2006,2006,All_Urban_VMT,Motorcycles,7414234062
2006,2006,All_Urban_VMT,Buses,3262787867
2006,2006,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,709453962202
2006,2006,All_Urban_VMT,Single Unit Trucks,44218874216
2006,2006,All_Urban_VMT,Combination Trucks,59948194872
2006,2006,All_Urban_VMT,All Light Duty Vehicles,1862380908983
2006,2006,All_Urban_VMT,Single Unit and Combination Trucks,104167069088
2006,2006,Total_VMT,Light Duty Vehicles Short Wheelbase,1690534323118
2006,2006,Total_VMT,Motorcycles,12049478512
2006,2006,Total_VMT,Buses,6783317690
2006,2006,Total_VMT,Light Duty Vehicles Long Wheelbase,1082490432210
2006,2006,Total_VMT,Single Unit Trucks,80344221164
2006,2006,Total_VMT,Combination Trucks,142169227305
2006,2006,Total_VMT,All Light Duty Vehicles,2773024755328
2006,2006,Total_VMT,Single Unit and Combination Trucks,222513448470
2006,2006,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,135399945
2006,2006,No._Vehicles_Registered,Motorcycles,6678958
2006,2006,No._Vehicles_Registered,Buses,821959
2006,2006,No._Vehicles_Registered,Light Duty Vehicles Long Wheelbase,99124775
2006,2006,No._Vehicles_Registered,Single Unit Trucks,6649337
2006,2006,No._Vehicles_Registered,Combination Trucks,2169670
2006,2006,No._Vehicles_Registered,All Light Duty Vehicles,234524720
2006,2006,No._Vehicles_Registered,Single Unit and Combination Trucks,8819007
2006,2006,Avg._Miles_per_Vehicle,Light Duty Vehicles Short Wheelbase,12485
2006,2006,Avg._Miles_per_Vehicle,Motorcycles,1804
2006,2006,Avg._Miles_per_Vehicle,Buses,8253
2006,2006,Avg._Miles_per_Vehicle,Light Duty Vehicles Long Wheelbase,10920
2006,2006,Avg._Miles_per_Vehicle,Single Unit Trucks,12083
2006,2006,Avg._Miles_per_Vehicle,Combination Trucks,65526
2006,2006,Avg._Miles_per_Vehicle,All Light Duty Vehicles,11824
2006,2006,Avg._Miles_per_Vehicle,Single Unit and Combination Trucks,25231
2006,2006,Person-Miles,Light Duty Vehicles Short Wheelbase,2671044230526
2006,2006,Person-Miles,Motorcycles,15302837711
2006,2006,Person-Miles,Buses,143815852700
2006,2006,Person-Miles,Light Duty Vehicles Long Wheelbase,1876689847533
2006,2006,Person-Miles,Single Unit Trucks,80344221164
2006,2006,Person-Miles,Combination Trucks,142169227305
2006,2006,Person-Miles,All Light Duty Vehicles,4547734078059
2006,2006,Person-Miles,Single Unit and Combination Trucks,222513448470
2006,2006,Fuel_Consumed,Light Duty Vehicles Short Wheelbase,75008950126
2006,2006,Fuel_Consumed,Motorcycles,221029721
2006,2006,Fuel_Consumed,Buses,1148409300
2006,2006,Fuel_Consumed,Light Duty Vehicles Long Wheelbase,60685248549
2006,2006,Fuel_Consumed,Single Unit Trucks,9852377699
2006,2006,Fuel_Consumed,Combination Trucks,28106543605
2006,2006,Fuel_Consumed,All Light Duty Vehicles,135694198675
2006,2006,Fuel_Consumed,Single Unit and Combination Trucks,37958921304
2006,2006,Avg._Fuel_per_Vehicle,Light Duty Vehicles Short Wheelbase,554
2006,2006,Avg._Fuel_per_Vehicle,Motorcycles,33
2006,2006,Avg._Fuel_per_Vehicle,Buses,1397
2006,2006,Avg._Fuel_per_Vehicle,Light Duty Vehicles Long Wheelbase,612
2006,2006,Avg._Fuel_per_Vehicle,Single Unit Trucks,1482
2006,2006,Avg._Fuel_per_Vehicle,Combination Trucks,12954
2006,2006,Avg._Fuel_per_Vehicle,All Light Duty Vehicles,579
2006,2006,Avg._Fuel_per_Vehicle,Single Unit and Combination Trucks,4304
2006,2006,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Short Wheelbase,23
2006,2006,Avg._Miles_Traveled_per_Gallon,Motorcycles,55
2006,2006,Avg._Miles_Traveled_per_Gallon,Buses,6
2006,2006,Avg._Miles_Traveled_per_Gallon,Light Duty Vehicles Long Wheelbase,18
2006,2006,Avg._Miles_Traveled_per_Gallon,Single Unit Trucks,8
2006,2006,Avg._Miles_Traveled_per_Gallon,Combination Trucks,5
2006,2006,Avg._Miles_Traveled_per_Gallon,All Light Duty Vehicles,20
2006,2006,Avg._Miles_Traveled_per_Gallon,Single Unit and Combination Trucks,6
2005,2005,Interstate_Rural_VMT,Light Duty Vehicles Short Wheelbase,122789047733
2005,2005,Interstate_Rural_VMT,Motorcycles,1356193272
2005,2005,Interstate_Rural_VMT,Buses,945819286
2005,2005,Interstate_Rural_VMT,Light Duty Vehicles Long Wheelbase,80173015873
2005,2005,Interstate_Rural_VMT,Single Unit Trucks,7711925590
2005,2005,Interstate_Rural_VMT,Combination Trucks,43665998246
2005,2005,Interstate_Rural_VMT,All Light Duty Vehicles,202962063606
2005,2005,Interstate_Rural_VMT,Single Unit and Combination Trucks,51377923836
2005,2005,Other_Arterial_Rural_VMT,Light Duty Vehicles Short Wheelbase,210331347684
2005,2005,Other_Arterial_Rural_VMT,Motorcycles,1412667611
2005,2005,Other_Arterial_Rural_VMT,Buses,973126075
2005,2005,Other_Arterial_Rural_VMT,Light Duty Vehicles Long Wheelbase,143975995766
2005,2005,Other_Arterial_Rural_VMT,Single Unit Trucks,13815414625
2005,2005,Other_Arterial_Rural_VMT,Combination Trucks,25946448238
2005,2005,Other_Arterial_Rural_VMT,All Light Duty Vehicles,354307343451
2005,2005,Other_Arterial_Rural_VMT,Single Unit and Combination Trucks,39761862863
2005,2005,Other_Rural_VMT,Light Duty Vehicles Short Wheelbase,210058619659
2005,2005,Other_Rural_VMT,Motorcycles,1565823939
2005,2005,Other_Rural_VMT,Buses,1748106419
2005,2005,Other_Rural_VMT,Light Duty Vehicles Long Wheelbase,137412754189
2005,2005,Other_Rural_VMT,Single Unit Trucks,14449764276
2005,2005,Other_Rural_VMT,Combination Trucks,14093931517
2005,2005,Other_Rural_VMT,All Light Duty Vehicles,347471373848
2005,2005,Other_Rural_VMT,Single Unit and Combination Trucks,28543695794
2005,2005,All_Rural_VMT,Light Duty Vehicles Short Wheelbase,543179015076
2005,2005,All_Rural_VMT,Motorcycles,4334684822
2005,2005,All_Rural_VMT,Buses,3667051780
2005,2005,All_Rural_VMT,Light Duty Vehicles Long Wheelbase,361561765829
2005,2005,All_Rural_VMT,Single Unit Trucks,35977104491
2005,2005,All_Rural_VMT,Combination Trucks,83706378002
2005,2005,All_Rural_VMT,All Light Duty Vehicles,904740780905
2005,2005,All_Rural_VMT,Single Unit and Combination Trucks,119683482493
2005,2005,Interstate_Urban_VMT,Light Duty Vehicles Short Wheelbase,266833561975
2005,2005,Interstate_Urban_VMT,Motorcycles,2270433359
2005,2005,Interstate_Urban_VMT,Buses,1062124199
2005,2005,Interstate_Urban_VMT,Light Duty Vehicles Long Wheelbase,160469733770
2005,2005,Interstate_Urban_VMT,Single Unit Trucks,10536288443
2005,2005,Interstate_Urban_VMT,Combination Trucks,29752858253
2005,2005,Interstate_Urban_VMT,All Light Duty Vehicles,427303295745
2005,2005,Interstate_Urban_VMT,Single Unit and Combination Trucks,40289146696
2005,2005,Other_Urban_VMT,Light Duty Vehicles Short Wheelbase,898408082960
2005,2005,Other_Urban_VMT,Motorcycles,3849178708
2005,2005,Other_Urban_VMT,Buses,2251115398
2005,2005,Other_Urban_VMT,Light Duty Vehicles Long Wheelbase,519019956556
2005,2005,Other_Urban_VMT,Single Unit Trucks,31982266591
2005,2005,Other_Urban_VMT,Combination Trucks,30568399787
2005,2005,Other_Urban_VMT,All Light Duty Vehicles,1417428039516
2005,2005,Other_Urban_VMT,Single Unit and Combination Trucks,62550666378
2005,2005,All_Urban_VMT,Light Duty Vehicles Short Wheelbase,1165241644935
2005,2005,All_Urban_VMT,Motorcycles,6119612067
2005,2005,All_Urban_VMT,Buses,3313239598
2005,2005,All_Urban_VMT,Light Duty Vehicles Long Wheelbase,679489690326
2005,2005,All_Urban_VMT,Single Unit Trucks,42518555035
2005,2005,All_Urban_VMT,Combination Trucks,60321258040
2005,2005,All_Urban_VMT,All Light Duty Vehicles,1844731335261
2005,2005,All_Urban_VMT,Single Unit and Combination Trucks,102839813074
2005,2005,Total_VMT,Light Duty Vehicles Short Wheelbase,1708420660011
2005,2005,Total_VMT,Motorcycles,10454296889
2005,2005,Total_VMT,Buses,6980291378
2005,2005,Total_VMT,Light Duty Vehicles Long Wheelbase,1041051456155
2005,2005,Total_VMT,Single Unit Trucks,78495659526
2005,2005,Total_VMT,Combination Trucks,144027636041
2005,2005,Total_VMT,All Light Duty Vehicles,2749472116166
2005,2005,Total_VMT,Single Unit and Combination Trucks,222523295567
2005,2005,No._Vehicles_Registered,Light Duty Vehicles Short Wheelbase,136568083
2005,2005,No._Vehicles_Registered,Motorcycles,6227146
